quarter,name,bundleid,platform,genre,subgenre,QuarterRank,Engagement,GamePlay,CPI,UA,Rev,Eng-Rate,GPlay-Rate,CPI-Rate,UA-Rate,Rev-Rate
2019_Q3,ide gun,com.machsystem.idlgntycn,android,Arcade,Idler,1,0.18,19.04,0.676,0.12,448,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,ide gun,com.machsystem.idlgntycn,android,Arcade,Idler,2,0.19,12.43,0.4654,0.13,56043,0.06,-0.35,-0.31,0.08,124.1
2020_Q1,ide gun,com.machsystem.idlgntycn,android,Arcade,Idler,3,0.17,10.5,0.3472,0.12,29627,-0.11,-0.16,-0.25,-0.08,-0.47
2020_Q2,ide gun,com.machsystem.idlgntycn,android,Arcade,Idler,4,0.16,8.29,0.2672,0.14,8967,-0.06,-0.21,-0.23,0.17,-0.7
2020_Q3,ide gun,com.machsystem.idlgntycn,android,Arcade,Idler,5,0.12,7.34,0.23,0.06,3682,-0.25,-0.11,-0.14,-0.57,-0.59
2020_Q4,ide gun,com.machsystem.idlgntycn,android,Arcade,Idler,6,0.1,7.62,0.2275,0.18,3505,-0.17,0.04,-0.01,2.0,-0.05
2020_Q1,endy,com.majorfrank.blendit,android,Hypercasual,Hypercasual - Simulation,1,0.2,6.54,0.2082,0.22,131316,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,endy,com.majorfrank.blendit,android,Hypercasual,Hypercasual - Simulation,2,0.18,4.88,0.1456,0.19,12030,-0.1,-0.25,-0.3,-0.14,-0.91
2020_Q3,endy,com.majorfrank.blendit,android,Hypercasual,Hypercasual - Simulation,3,0.17,4.92,0.1456,0.14,2645,-0.06,0.01,0.0,-0.26,-0.78
2020_Q4,endy,com.majorfrank.blendit,android,Hypercasual,Hypercasual - Simulation,4,0.16,5.04,0.1793,0.23,2217,-0.06,0.02,0.23,0.64,-0.16
2020_Q3,Sneaker Art!,com.majorfrank.sneakerart,android,Hypercasual,Hypercasual - Simulation,1,0.17,15.37,0.3853,0.16,38720,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Sneaker Art!,com.majorfrank.sneakerart,android,Hypercasual,Hypercasual - Simulation,2,0.15,12.85,0.4953,0.14,28749,-0.12,-0.16,0.29,-0.12,-0.26
2020_Q2,Ancient Battle - Redesign,com.mandrillvr.AncientBattleioV3,android,Hypercasual,Hypercasual - .io,1,0.24,21.02,0.4823,0.13,3002,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Ancient Battle - Redesign,com.mandrillvr.AncientBattleioV3,android,Hypercasual,Hypercasual - .io,2,0.28,22.76,1.6997,0.12,17295,0.17,0.08,2.52,-0.08,4.76
2020_Q4,Ancient Battle - Redesign,com.mandrillvr.AncientBattleioV3,android,Hypercasual,Hypercasual - .io,3,0.28,23.52,3.9921,0.12,30584,0.0,0.03,1.35,0.0,0.77
2020_Q1,Unpin,com.maroieqrwlk.unpin,android,Hypercasual,Hypercasual - Puzzle,1,0.22,9.79,0.4256,0.18,248181,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Unpin,com.maroieqrwlk.unpin,android,Hypercasual,Hypercasual - Puzzle,2,0.21,9.58,0.5879,0.11,274118,-0.05,-0.02,0.38,-0.39,0.1
2020_Q3,Unpin,com.maroieqrwlk.unpin,android,Hypercasual,Hypercasual - Puzzle,3,0.21,10.53,0.8531,0.09,191800,0.0,0.1,0.45,-0.18,-0.3
2020_Q4,Unpin,com.maroieqrwlk.unpin,android,Hypercasual,Hypercasual - Puzzle,4,0.21,10.3,1.2802,0.11,131858,0.0,-0.02,0.5,0.22,-0.31
2019_Q3,Matchington Mansion: Match-3 Home Decor Adventure,com.matchington.mansion,android,Puzzle,Puzzle & Decorate,1,0.27,66.9,0.0,0.0,31816,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Matchington Mansion: Match-3 Home Decor Adventure,com.matchington.mansion,android,Puzzle,Puzzle & Decorate,2,0.23,64.38,3.407,0.04,1987,-0.15,-0.04,-1.0,-1.0,-0.94
2020_Q2,Matchington Mansion: Match-3 Home Decor Adventure,com.matchington.mansion,android,Puzzle,Puzzle & Decorate,3,0.21,65.81,3.2707,0.04,2,-0.09,0.02,-0.04,0.0,-1.0
2020_Q3,Matchington Mansion: Match-3 Home Decor Adventure,com.matchington.mansion,android,Puzzle,Puzzle & Decorate,4,0.23,68.36,3.5349,0.07,85379,0.1,0.04,0.08,0.75,42688.5
2020_Q3,Punch Master 3D,com.matte.rushcrush,android,Hypercasual,Hypercasual - Action,1,0.21,12.85,0.3335,0.15,17151,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Punch Master 3D,com.matte.rushcrush,android,Hypercasual,Hypercasual - Action,2,0.2,10.78,0.3723,0.17,10946,-0.05,-0.16,0.12,0.13,-0.36
2020_Q2,Full House Casino: Lucky Jackpot Slots Poker App,com.memoriki.fullhousecasino,android,Casino,Slots,1,0.16,47.92,2.0,0.08,0,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,Merge Gun: Shoot Zombie,com.merge.gun.shoot.zombie,android,Hypercasual,Hypercasual - Action,1,0.22,14.32,0.3637,0.19,4740,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Merge Gun: Shoot Zombie,com.merge.gun.shoot.zombie,android,Hypercasual,Hypercasual - Action,2,0.22,12.87,0.3,0.14,7137,0.0,-0.1,-0.18,-0.26,0.51
2020_Q2,Merge Gun: Shoot Zombie,com.merge.gun.shoot.zombie,android,Hypercasual,Hypercasual - Action,3,0.22,12.17,0.3,0.13,3300,0.0,-0.05,0.0,-0.07,-0.54
2020_Q3,Merge Gun: Shoot Zombie,com.merge.gun.shoot.zombie,android,Hypercasual,Hypercasual - Action,4,0.21,12.3,0.2645,0.17,4644,-0.05,0.01,-0.12,0.31,0.41
2020_Q4,Merge Gun: Shoot Zombie,com.merge.gun.shoot.zombie,android,Hypercasual,Hypercasual - Action,5,0.21,12.25,0.24,0.23,4709,0.0,-0.0,-0.09,0.35,0.01
2020_Q3,Save The Fish!,com.mesibagames.SaveTheFish,android,Puzzle,Other Puzzle,1,0.19,10.07,0.3283,0.19,19897,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Save The Fish!,com.mesibagames.SaveTheFish,android,Puzzle,Other Puzzle,2,0.2,10.46,0.3272,0.2,11542,0.05,0.04,-0.0,0.05,-0.42
2019_Q2,Idle Grass Cutter,com.metacortexsolutions.idlegrasscutter,android,Arcade,Idler,1,0.29,16.22,0.478,0.17,4664,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,Idle Grass Cutter,com.metacortexsolutions.idlegrasscutter,android,Arcade,Idler,2,0.3,14.03,0.4,0.15,3545,0.03,-0.14,-0.16,-0.12,-0.24
2020_Q1,Idle Grass Cutter,com.metacortexsolutions.idlegrasscutter,android,Arcade,Idler,3,0.32,12.02,0.4,0.14,693,0.07,-0.14,0.0,-0.07,-0.8
2020_Q2,Idle Grass Cutter,com.metacortexsolutions.idlegrasscutter,android,Arcade,Idler,4,0.1,6.88,0.4,0.04,55,-0.69,-0.43,0.0,-0.71,-0.92
2020_Q3,Idle Grass Cutter,com.metacortexsolutions.idlegrasscutter,android,Arcade,Idler,5,0.15,11.98,0.4,0.05,0,0.5,0.74,0.0,0.25,-1.0
2019_Q1,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,1,0.32,35.07,0.7711,0.1,4007,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,2,0.3,37.07,0.7826,0.07,10876,-0.06,0.06,0.01,-0.3,1.71
2019_Q3,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,3,0.28,38.21,1.1841,0.08,11160,-0.07,0.03,0.51,0.14,0.03
2019_Q4,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,4,0.27,39.32,1.4057,0.07,31738,-0.04,0.03,0.19,-0.12,1.84
2020_Q1,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,5,0.26,39.85,1.0864,0.08,14371,-0.04,0.01,-0.23,0.14,-0.55
2020_Q2,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,6,0.21,36.3,0.8189,0.1,4443,-0.19,-0.09,-0.25,0.25,-0.69
2020_Q3,Drag n Merge: Block Puzzle,com.metajoy.puzzlegame.dragnmerge,android,Hypercasual,Hypercasual - Puzzle,7,0.26,38.22,1.5,0.08,5990,0.24,0.05,0.83,-0.2,0.35
2020_Q2,Home Cross,com.metajoy.puzzlegame.fc,android,Puzzle,Other Puzzle,1,0.21,48.66,0.9887,0.1,259,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Home Cross,com.metajoy.puzzlegame.fc,android,Puzzle,Other Puzzle,2,0.23,51.37,3.2443,0.07,4491,0.1,0.06,2.28,-0.3,16.34
2020_Q4,Home Cross,com.metajoy.puzzlegame.fc,android,Puzzle,Other Puzzle,3,0.22,52.58,3.2899,0.07,3479,-0.04,0.02,0.01,0.0,-0.23
2020_Q3,Weed Inc: Idle Tycoon,com.metamoki.weed,android,Arcade,Idler,1,0.32,31.62,1.1922,0.12,44125,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Weed Inc: Idle Tycoon,com.metamoki.weed,android,Arcade,Idler,2,0.3,32.46,1.3706,0.09,69896,-0.06,0.03,0.15,-0.25,0.58
2019_Q3,Sniper1 {39679},com.mgs.sniper1,android,Shooter,Sniper,1,0.22,25.25,0.6989,0.16,72069,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,Sniper1 {39679},com.mgs.sniper1,android,Shooter,Sniper,2,0.21,25.98,0.8242,0.17,72074,-0.05,0.03,0.18,0.06,0.0
2020_Q1,Sniper1 {39679},com.mgs.sniper1,android,Shooter,Sniper,3,0.22,29.64,1.15,0.18,62015,0.05,0.14,0.4,0.06,-0.14
2020_Q3,Log Thrower Android,com.mikhailp.logthrower,android,Hypercasual,Hypercasual - Action,1,0.15,6.12,0.2547,0.2,66018,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Log Thrower Android,com.mikhailp.logthrower,android,Hypercasual,Hypercasual - Action,2,0.14,4.62,0.2958,0.16,20956,-0.07,-0.25,0.16,-0.2,-0.68
2020_Q3,Million Lords: MMO Real-time Strategy,com.millionvictories.games.millionlords,android,Strategy,4X Strategy,1,0.3,96.83,1.88,0.11,1354,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Million Lords: MMO Real-time Strategy,com.millionvictories.games.millionlords,android,Strategy,4X Strategy,2,0.28,122.45,1.88,0.1,1350,-0.07,0.26,0.0,-0.09,-0.0
2019_Q3,brain out,com.mind.quiz.brain.out,android,Puzzle,Other Puzzle,1,0.18,16.92,0.5,0.06,1703,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,brain out,com.mind.quiz.brain.out,android,Puzzle,Other Puzzle,2,0.25,16.14,0.37,0.21,119280,0.39,-0.05,-0.26,2.5,69.04
2020_Q1,brain out,com.mind.quiz.brain.out,android,Puzzle,Other Puzzle,3,0.23,13.56,0.4151,0.15,80646,-0.08,-0.16,0.12,-0.29,-0.32
2020_Q2,brain out,com.mind.quiz.brain.out,android,Puzzle,Other Puzzle,4,0.19,12.07,0.4661,0.1,56546,-0.17,-0.11,0.12,-0.33,-0.3
2020_Q3,brain out,com.mind.quiz.brain.out,android,Puzzle,Other Puzzle,5,0.18,11.33,0.4527,0.11,19593,-0.05,-0.06,-0.03,0.1,-0.65
2020_Q4,brain out,com.mind.quiz.brain.out,android,Puzzle,Other Puzzle,6,0.17,12.08,0.507,0.11,28798,-0.06,0.07,0.12,0.0,0.47
2020_Q4,Hospital Inc.,com.MindstormStudios.HospitalInc,android,Hypercasual,Hypercasual - Simulation,1,0.12,6.94,0.199,0.22,24295,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Idle Makeover - Android,com.mindstormstudios.idlemakeover,android,Hypercasual,Hypercasual - Simulation,1,0.18,9.5,0.4259,0.13,57908,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Idle Makeover - Android,com.mindstormstudios.idlemakeover,android,Hypercasual,Hypercasual - Simulation,2,0.15,7.18,0.1825,0.19,9260,-0.17,-0.24,-0.57,0.46,-0.84
2020_Q3,Idle Makeover - Android,com.mindstormstudios.idlemakeover,android,Hypercasual,Hypercasual - Simulation,3,0.16,7.07,0.13,0.22,1588,0.07,-0.02,-0.29,0.16,-0.83
2020_Q4,Idle Makeover - Android,com.mindstormstudios.idlemakeover,android,Hypercasual,Hypercasual - Simulation,4,0.18,11.02,0.0,0.0,4376,0.12,0.56,-1.0,-1.0,1.76
2020_Q4,Piercing Parlor,com.mindstormstudios.piercingparlor,android,Hypercasual,Hypercasual - Simulation,1,0.13,5.29,0.1946,0.17,31423,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q1,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,1,0.3,4.42,0.45,0.06,26415,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,2,0.33,9.15,0.45,0.05,8506,0.1,1.07,0.0,-0.17,-0.68
2019_Q3,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,3,0.26,9.03,0.5499,0.09,2040,-0.21,-0.01,0.22,0.8,-0.76
2019_Q4,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,4,0.23,8.39,0.4,0.16,45662,-0.12,-0.07,-0.27,0.78,21.38
2020_Q1,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,5,0.25,8.59,0.3603,0.19,27118,0.09,0.02,-0.1,0.19,-0.41
2020_Q2,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,6,0.24,8.33,0.29,0.18,21780,-0.04,-0.03,-0.2,-0.05,-0.2
2020_Q3,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,7,0.24,8.91,0.2485,0.19,20527,0.0,0.07,-0.14,0.06,-0.06
2020_Q4,dantv,com.mindy.grap1,android,Hypercasual,Hypercasual - Arcade,8,0.23,8.61,0.2753,0.18,26002,-0.04,-0.03,0.11,-0.05,0.27
2020_Q3,Mini Football - Mobile Soccer,com.miniclip.minifootball,android,Sports,Arcade Sports,1,0.17,26.93,0.3611,0.21,3429,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Mini Football - Mobile Soccer,com.miniclip.minifootball,android,Sports,Arcade Sports,2,0.27,29.58,0.3498,0.18,90905,0.59,0.1,-0.03,-0.14,25.51
2020_Q1,fightking,com.minidev.tpstkmn,android,RPG,Fighting,1,0.21,16.52,0.5443,0.14,16564,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,fightking,com.minidev.tpstkmn,android,RPG,Fighting,2,0.2,16.85,0.2586,0.14,3174,-0.05,0.02,-0.52,0.0,-0.81
2019_Q3,The Warrior - Top Stickman,com.minix.speargames,android,Hypercasual,Hypercasual - Action,1,0.27,13.32,0.38,0.14,16280,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,The Warrior - Top Stickman,com.minix.speargames,android,Hypercasual,Hypercasual - Action,2,0.24,13.02,0.3762,0.13,45215,-0.11,-0.02,-0.01,-0.07,1.78
2020_Q1,The Warrior - Top Stickman,com.minix.speargames,android,Hypercasual,Hypercasual - Action,3,0.23,11.51,0.2225,0.16,24213,-0.04,-0.12,-0.41,0.23,-0.46
2020_Q2,The Warrior - Top Stickman,com.minix.speargames,android,Hypercasual,Hypercasual - Action,4,0.21,8.93,0.1298,0.15,10942,-0.09,-0.22,-0.42,-0.06,-0.55
2020_Q3,The Warrior - Top Stickman,com.minix.speargames,android,Hypercasual,Hypercasual - Action,5,0.21,6.52,0.13,0.16,2856,0.0,-0.27,0.0,0.07,-0.74
2020_Q4,The Warrior - Top Stickman,com.minix.speargames,android,Hypercasual,Hypercasual - Action,6,0.22,6.93,0.13,0.13,2305,0.05,0.06,0.0,-0.19,-0.19
2019_Q4,Farmers.io Android,com.mizoo.farmerio,android,Hypercasual,Hypercasual - .io,1,0.21,12.01,0.2927,0.24,10938,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Farmers.io Android,com.mizoo.farmerio,android,Hypercasual,Hypercasual - .io,2,0.21,10.6,0.1841,0.23,14475,0.0,-0.12,-0.37,-0.04,0.32
2020_Q2,Farmers.io Android,com.mizoo.farmerio,android,Hypercasual,Hypercasual - .io,3,0.18,9.24,0.1849,0.19,5126,-0.14,-0.13,0.0,-0.17,-0.65
2020_Q3,Farmers.io Android,com.mizoo.farmerio,android,Hypercasual,Hypercasual - .io,4,0.15,8.85,0.2023,0.2,3241,-0.17,-0.04,0.09,0.05,-0.37
2020_Q4,Farmers.io Android,com.mizoo.farmerio,android,Hypercasual,Hypercasual - .io,5,0.15,7.68,0.3034,0.16,3375,0.0,-0.13,0.5,-0.2,0.04
2020_Q2,Hook and Smash,com.mntech.hooksmash,android,Hypercasual,Hypercasual - Arcade,1,0.49,6.06,0.3098,0.2,33043,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Hook and Smash,com.mntech.hooksmash,android,Hypercasual,Hypercasual - Arcade,2,0.43,5.06,0.2587,0.23,9379,-0.12,-0.17,-0.16,0.15,-0.72
2020_Q4,Hook and Smash,com.mntech.hooksmash,android,Hypercasual,Hypercasual - Arcade,3,0.4,3.78,0.2621,0.26,4611,-0.07,-0.25,0.01,0.13,-0.51
2019_Q4,Addiction Solitaire,com.mobilityware.AddictionSolitaire,android,Puzzle,Solitaire / Mahjong,1,0.32,22.17,1.6486,0.12,9195,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Addiction Solitaire,com.mobilityware.AddictionSolitaire,android,Puzzle,Solitaire / Mahjong,2,0.32,20.66,1.8803,0.1,21405,0.0,-0.07,0.14,-0.17,1.33
2020_Q2,Addiction Solitaire,com.mobilityware.AddictionSolitaire,android,Puzzle,Solitaire / Mahjong,3,0.3,17.31,1.5756,0.09,24055,-0.06,-0.16,-0.16,-0.1,0.12
2020_Q3,Addiction Solitaire,com.mobilityware.AddictionSolitaire,android,Puzzle,Solitaire / Mahjong,4,0.3,15.29,1.75,0.09,17432,0.0,-0.12,0.11,0.0,-0.28
2020_Q4,Addiction Solitaire,com.mobilityware.AddictionSolitaire,android,Puzzle,Solitaire / Mahjong,5,0.29,14.62,1.75,0.1,24787,-0.03,-0.04,0.0,0.11,0.42
2020_Q3,Castle Solitaire: Card Game,com.mobilityware.CastleSolitaire,android,Puzzle,Solitaire / Mahjong,1,0.35,23.76,2.999,0.07,10962,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Castle Solitaire: Card Game,com.mobilityware.CastleSolitaire,android,Puzzle,Solitaire / Mahjong,2,0.38,26.92,3.6307,0.06,27948,0.09,0.13,0.21,-0.14,1.55
2020_Q3,Mahjong Solitaire,com.mobilityware.MahjongSolitaire,android,Puzzle,Solitaire / Mahjong,1,0.12,28.15,3.0,0.05,9429,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Mahjong Solitaire,com.mobilityware.MahjongSolitaire,android,Puzzle,Solitaire / Mahjong,2,0.19,27.58,4.0885,0.04,38364,0.58,-0.02,0.36,-0.2,3.07
2019_Q3,NewTastyCandyBomb,com.mobowl.NewTastyCandyBomb,android,Puzzle,Classic Match 3,1,0.05,41.03,1.3,0.09,3,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,NewTastyCandyBomb,com.mobowl.NewTastyCandyBomb,android,Puzzle,Classic Match 3,2,0.4,43.35,1.3178,0.08,747,7.0,0.06,0.01,-0.11,248.0
2020_Q1,NewTastyCandyBomb,com.mobowl.NewTastyCandyBomb,android,Puzzle,Classic Match 3,3,0.33,38.71,1.3,0.07,93,-0.18,-0.11,-0.01,-0.12,-0.88
2020_Q2,NewTastyCandyBomb,com.mobowl.NewTastyCandyBomb,android,Puzzle,Classic Match 3,4,0.32,35.63,1.3887,0.05,29,-0.03,-0.08,0.07,-0.29,-0.69
2020_Q3,Loco Bingo 90 - FREE BINGO,com.mola.playspace.android.bingo,android,Casino,Bingo,1,0.18,73.13,0.0,0.33,0,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Loco Bingo 90 - FREE BINGO,com.mola.playspace.android.bingo,android,Casino,Bingo,2,0.33,16.76,4.0,0.06,64,0.83,-0.77,-1.0,-0.82,-1.0
2020_Q1,Be a pong,com.mondayoff.beerpong,android,Hypercasual,Hypercasual - Puzzle,1,0.21,10.2,0.15,0.25,4,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Be a pong,com.mondayoff.beerpong,android,Hypercasual,Hypercasual - Puzzle,2,0.25,10.44,0.15,0.22,653,0.19,0.02,0.0,-0.12,162.25
2020_Q3,Be a pong,com.mondayoff.beerpong,android,Hypercasual,Hypercasual - Puzzle,3,0.23,6.55,0.3071,0.2,1697,-0.08,-0.37,1.05,-0.09,1.6
2020_Q4,Be a pong,com.mondayoff.beerpong,android,Hypercasual,Hypercasual - Puzzle,4,0.23,7.29,0.22,0.22,1303,0.0,0.11,-0.28,0.1,-0.23
2019_Q3,Gentle Sniper,com.mondayoff.gentlesniper,android,Hypercasual,Hypercasual - Action,1,0.19,5.87,0.2275,0.19,53,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,Gentle Sniper,com.mondayoff.gentlesniper,android,Hypercasual,Hypercasual - Action,2,0.15,5.21,0.2011,0.22,0,-0.21,-0.11,-0.12,0.16,-1.0
2020_Q1,Gentle Sniper,com.mondayoff.gentlesniper,android,Hypercasual,Hypercasual - Action,3,0.14,4.23,0.2,0.11,232,-0.07,-0.19,-0.01,-0.5,-1.0
2020_Q2,Gentle Sniper,com.mondayoff.gentlesniper,android,Hypercasual,Hypercasual - Action,4,0.1,3.47,0.0,0.02,122,-0.29,-0.18,-1.0,-0.82,-0.47
2020_Q3,Gentle Sniper,com.mondayoff.gentlesniper,android,Hypercasual,Hypercasual - Action,5,0.14,3.12,0.0,0.01,50,0.4,-0.1,-1.0,-0.5,-0.59
2020_Q3,Shooting color,com.mondayoff.shootingcolor,android,Hypercasual,Hypercasual - Puzzle,1,0.16,6.57,0.2269,0.39,1262,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Shooting color,com.mondayoff.shootingcolor,android,Hypercasual,Hypercasual - Puzzle,2,0.14,5.34,0.2202,0.39,2140,-0.12,-0.19,-0.03,0.0,0.7
2020_Q1,train,com.money.tycoon.idle.train,android,Simulation,Tycoon / Crafting,1,0.27,17.65,0.6289,0.16,32035,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,train,com.money.tycoon.idle.train,android,Simulation,Tycoon / Crafting,2,0.26,14.12,0.4968,0.15,7127,-0.04,-0.2,-0.21,-0.06,-0.78
2020_Q3,train,com.money.tycoon.idle.train,android,Simulation,Tycoon / Crafting,3,0.2,13.37,0.32,0.19,1643,-0.23,-0.05,-0.36,0.27,-0.77
2020_Q1,Spear.io 3D,com.morarosa.speario3d,android,Hypercasual,Hypercasual - .io,1,0.2,7.4,0.1976,0.23,11525,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Spear.io 3D,com.morarosa.speario3d,android,Hypercasual,Hypercasual - .io,2,0.17,6.07,0.18,0.21,5084,-0.15,-0.18,-0.09,-0.09,-0.56
2020_Q3,Spear.io 3D,com.morarosa.speario3d,android,Hypercasual,Hypercasual - .io,3,0.17,5.96,0.18,0.23,3676,0.0,-0.02,0.0,0.1,-0.28
2020_Q4,Spear.io 3D,com.morarosa.speario3d,android,Hypercasual,Hypercasual - .io,4,0.16,5.78,0.1915,0.21,3061,-0.06,-0.03,0.06,-0.09,-0.17
2020_Q2,Elf&Dragon,com.morechili.mergeelf,android,Puzzle,Merge,1,0.31,81.22,1.435,0.11,96,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Elf&Dragon,com.morechili.mergeelf,android,Puzzle,Merge,2,0.38,77.43,0.0,0.03,9524,0.23,-0.05,-1.0,-0.73,98.21
2020_Q4,Elf&Dragon,com.morechili.mergeelf,android,Puzzle,Merge,3,0.32,87.75,0.0,0.02,11016,-0.16,0.13,-1.0,-0.33,0.16
2020_Q2,Mother Simulator: Family Life,com.mothersimulator3d2,android,Simulation,Simulator,1,0.18,20.42,0.1049,0.26,1568,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Mother Simulator: Family Life,com.mothersimulator3d2,android,Simulation,Simulator,2,0.22,16.11,0.1104,0.12,4182,0.22,-0.21,0.05,-0.54,1.67
2020_Q4,Mother Simulator: Family Life,com.mothersimulator3d2,android,Simulation,Simulator,3,0.19,15.68,0.65,0.14,3244,-0.14,-0.03,4.89,0.17,-0.22
2019_Q1,Backflipper,com.motionvolt.backflipper,android,Hypercasual,Hypercasual - Arcade,1,0.18,4.71,0.2381,0.24,4778,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Backflipper,com.motionvolt.backflipper,android,Hypercasual,Hypercasual - Arcade,2,0.19,6.83,0.1,0.0,7655,0.06,0.45,-0.58,-1.0,0.6
2020_Q2,Backflipper,com.motionvolt.backflipper,android,Hypercasual,Hypercasual - Arcade,3,0.15,4.63,0.0982,0.28,3859,-0.21,-0.32,-0.02,-1.0,-0.5
2020_Q3,Backflipper,com.motionvolt.backflipper,android,Hypercasual,Hypercasual - Arcade,4,0.17,4.68,0.1,0.28,350,0.13,0.01,0.02,0.0,-0.91
2019_Q2,MotionVolt_FlipRunning,com.motionvolt.fliprunner,android,Simulation,Simulator,1,0.21,12.42,0.2889,0.22,90508,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,MotionVolt_FlipRunning,com.motionvolt.fliprunner,android,Simulation,Simulator,2,0.21,9.65,0.2988,0.2,27637,0.0,-0.22,0.03,-0.09,-0.69
2019_Q4,MotionVolt_FlipRunning,com.motionvolt.fliprunner,android,Simulation,Simulator,3,0.18,8.45,0.2573,0.22,18289,-0.14,-0.12,-0.14,0.1,-0.34
2020_Q1,MotionVolt_FlipRunning,com.motionvolt.fliprunner,android,Simulation,Simulator,4,0.17,7.61,0.2144,0.22,6233,-0.06,-0.1,-0.17,0.0,-0.66
2020_Q2,MotionVolt_FlipRunning,com.motionvolt.fliprunner,android,Simulation,Simulator,5,0.18,7.41,0.1408,0.22,4070,0.06,-0.03,-0.34,0.0,-0.35
2020_Q3,MotionVolt_FlipRunning,com.motionvolt.fliprunner,android,Simulation,Simulator,6,0.16,8.49,0.14,13.0,1814,-0.11,0.15,-0.01,58.09,-0.55
2020_Q3,Bang Hero,com.mpmf.banghero,android,Shooter,Sniper,1,0.17,14.66,0.3138,0.18,11916,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Bang Hero,com.mpmf.banghero,android,Shooter,Sniper,2,0.16,14.01,0.3871,0.19,10158,-0.06,-0.04,0.23,0.06,-0.15
2020_Q3,Shooting Balls 3D,com.mpmf.shootingballs3d,android,Hypercasual,Hypercasual - Action,1,0.15,15.27,0.2004,0.24,11552,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Shooting Balls 3D,com.mpmf.shootingballs3d,android,Hypercasual,Hypercasual - Action,2,0.13,14.93,0.15,0.21,5713,-0.13,-0.02,-0.25,-0.12,-0.51
